codigo,nombre,capitulo,escala,frecuencia
F033.FKZN.FLU.N.CLP.2013.0.A,Maquinaria y equipo,Cuentas Nacionales,nacional,A
F033.FKZA.FLU.N.CLP.2013.0.A,Recursos biológicos cultivados,Cuentas Nacionales,nacional,A
F033.FKZS.FLU.N.CLP.2013.0.A,Productos de propiedad intelectual,Cuentas Nacionales,nacional,A
F033.FASP.FLU.R.CLP.2013.0.A,"Agropecuario, silvícola y pesca",Cuentas Nacionales,nacional,A
F033.FKAV.FLU.R.CLP.2013.0.A,Vivienda,Cuentas Nacionales,nacional,A
F033.FKAC.FLU.R.CLP.2013.0.A,Edificación no residencial y obras de ingeniería,Cuentas Nacionales,nacional,A
F033.FKAN.FLU.R.CLP.2013.0.A,Maquinaria y equipo,Cuentas Nacionales,nacional,A
F033.FKAA.FLU.R.CLP.2013.0.A,Recursos biológicos cultivados,Cuentas Nacionales,nacional,A
F033.FKAS.FLU.R.CLP.2013.0.A,Productos de propiedad intelectual,Cuentas Nacionales,nacional,A
F033.FKAM.FLU.R.CLP.2013.0.A,Minería,Cuentas Nacionales,nacional,A
F033.FKMV.FLU.R.CLP.2013.0.A,Vivienda,Cuentas Nacionales,nacional,A
F033.FKMC.FLU.R.CLP.2013.0.A,Edificación no residencial y obras de ingeniería,Cuentas Nacionales,nacional,A
F033.FKMN.FLU.R.CLP.2013.0.A,Maquinaria y equipo,Cuentas Nacionales,nacional,A
F033.FKMA.FLU.R.CLP.2013.0.A,Recursos biológicos cultivados,Cuentas Nacionales,nacional,A
F033.FKMS.FLU.R.CLP.2013.0.A,Productos de propiedad intelectual,Cuentas Nacionales,nacional,A
F033.FKIM.FLU.R.CLP.2013.0.A,Industria manufacturera,Cuentas Nacionales,nacional,A
F033.FKNV.FLU.R.CLP.2013.0.A,Vivienda,Cuentas Nacionales,nacional,A
F033.FKNC.FLU.R.CLP.2013.0.A,Edificación no residencial y obras de ingeniería,Cuentas Nacionales,nacional,A
F033.FKNN.FLU.R.CLP.2013.0.A,Maquinaria y equipo,Cuentas Nacionales,nacional,A
F033.FKNA.FLU.R.CLP.2013.0.A,Recursos biológicos cultivados,Cuentas Nacionales,nacional,A
F033.FKNS.FLU.R.CLP.2013.0.A,Productos de propiedad intelectual,Cuentas Nacionales,nacional,A
F033.FEGA.FLU.R.CLP.2013.0.A,"Suministro de electricidad, gas, agua y gestión de desechos",Cuentas Nacionales,nacional,A
F033.FKGV.FLU.R.CLP.2013.0.A,Vivienda,Cuentas Nacionales,nacional,A
F033.FKGC.FLU.R.CLP.2013.0.A,Edificación no residencial y obras de ingeniería,Cuentas Nacionales,nacional,A
F033.FKGN.FLU.R.CLP.2013.0.A,Maquinaria y equipo,Cuentas Nacionales,nacional,A
F033.FKGA.FLU.R.CLP.2013.0.A,Recursos biológicos cultivados,Cuentas Nacionales,nacional,A
F033.FKGS.FLU.R.CLP.2013.0.A,Productos de propiedad intelectual,Cuentas Nacionales,nacional,A
F033.FKCO.FLU.R.CLP.2013.0.A,Construcción,Cuentas Nacionales,nacional,A
F033.FKKV.FLU.R.CLP.2013.0.A,Vivienda,Cuentas Nacionales,nacional,A
F033.FKCC.FLU.R.CLP.2013.0.A,Edificación no residencial y obras de ingeniería,Cuentas Nacionales,nacional,A
F033.FKCN.FLU.R.CLP.2013.0.A,Maquinaria y equipo,Cuentas Nacionales,nacional,A
F033.FKCA.FLU.R.CLP.2013.0.A,Recursos biológicos cultivados,Cuentas Nacionales,nacional,A
F033.FKCS.FLU.R.CLP.2013.0.A,Productos de propiedad intelectual,Cuentas Nacionales,nacional,A
F033.FCRH.FLU.R.CLP.2013.0.A,"Comercio, restaurantes y hoteles",Cuentas Nacionales,nacional,A
F033.FKHV.FLU.R.CLP.2013.0.A,Vivienda,Cuentas Nacionales,nacional,A
F033.FKBC.FLU.R.CLP.2013.0.A,Edificación no residencial y obras de ingeniería,Cuentas Nacionales,nacional,A
F033.FKBN.FLU.R.CLP.2013.0.A,Maquinaria y equipo,Cuentas Nacionales,nacional,A
F033.FKBA.FLU.R.CLP.2013.0.A,Recursos biológicos cultivados,Cuentas Nacionales,nacional,A
F033.FKBS.FLU.R.CLP.2013.0.A,Productos de propiedad intelectual,Cuentas Nacionales,nacional,A
F033.FTYC.FLU.R.CLP.2013.0.A,"Transporte, información y comunicaciones",Cuentas Nacionales,nacional,A
F033.FKTV.FLU.R.CLP.2013.0.A,Vivienda,Cuentas Nacionales,nacional,A
F033.FKTC.FLU.R.CLP.2013.0.A,Edificación no residencial y obras de ingeniería,Cuentas Nacionales,nacional,A
F033.FKTN.FLU.R.CLP.2013.0.A,Maquinaria y equipo,Cuentas Nacionales,nacional,A
F033.FKTA.FLU.R.CLP.2013.0.A,Recursos biológicos cultivados,Cuentas Nacionales,nacional,A
F033.FKTS.FLU.R.CLP.2013.0.A,Productos de propiedad intelectual,Cuentas Nacionales,nacional,A
F033.FFYE.FLU.R.CLP.2013.0.A,Servicios financieros,Cuentas Nacionales,nacional,A
F033.FKSV1.FLU.R.CLP.2013.0.A,Vivienda,Cuentas Nacionales,nacional,A
F033.FKFC.FLU.R.CLP.2013.0.A,Edificación no residencial y obras de ingeniería,Cuentas Nacionales,nacional,A
F033.FKFN.FLU.R.CLP.2013.0.A,Maquinaria y equipo,Cuentas Nacionales,nacional,A
F033.FKFA.FLU.R.CLP.2013.0.A,Recursos biológicos cultivados,Cuentas Nacionales,nacional,A
F033.FKFS.FLU.R.CLP.2013.0.A,Productos de propiedad intelectual,Cuentas Nacionales,nacional,A
F033.FKSV.FLU.R.CLP.2013.0.A,Servicios de vivienda e inmobiliarios,Cuentas Nacionales,nacional,A
F033.FKVV.FLU.R.CLP.2013.0.A,Vivienda,Cuentas Nacionales,nacional,A
F033.FKVC.FLU.R.CLP.2013.0.A,Edificación no residencial y obras de ingeniería,Cuentas Nacionales,nacional,A
F033.FKVN.FLU.R.CLP.2013.0.A,Maquinaria y equipo,Cuentas Nacionales,nacional,A
F033.FKVA.FLU.R.CLP.2013.0.A,Recursos biológicos cultivados,Cuentas Nacionales,nacional,A
F033.FKVS.FLU.R.CLP.2013.0.A,Productos de propiedad intelectual,Cuentas Nacionales,nacional,A
F033.FKFT.FLU.R.CLP.2013.0.A,Servicios empresariales,Cuentas Nacionales,nacional,A
F033.FKF5.FLU.R.CLP.2013.0.A,Vivienda,Cuentas Nacionales,nacional,A
F033.FKF3.FLU.R.CLP.2013.0.A,Edificación no residencial y obras de ingeniería,Cuentas Nacionales,nacional,A
F033.FKF2.FLU.R.CLP.2013.0.A,Maquinaria y equipo,Cuentas Nacionales,nacional,A
F033.FKF1.FLU.R.CLP.2013.0.A,Recursos biológicos cultivados,Cuentas Nacionales,nacional,A
F033.FKF4.FLU.R.CLP.2013.0.A,Productos de propiedad intelectual,Cuentas Nacionales,nacional,A
F033.FKSP.FLU.R.CLP.2013.0.A,Servicios personales,Cuentas Nacionales,nacional,A
F033.FKSRV.FLU.R.CLP.2013.0.A,Vivienda,Cuentas Nacionales,nacional,A
F033.FKPC.FLU.R.CLP.2013.0.A,Edificación no residencial y obras de ingeniería,Cuentas Nacionales,nacional,A
F033.FKPN.FLU.R.CLP.2013.0.A,Maquinaria y equipo,Cuentas Nacionales,nacional,A
F033.FKPA.FLU.R.CLP.2013.0.A,Recursos biológicos cultivados,Cuentas Nacionales,nacional,A
F033.FKPS.FLU.R.CLP.2013.0.A,Productos de propiedad intelectual,Cuentas Nacionales,nacional,A
F033.FKAP.FLU.R.CLP.2013.0.A,Administración pública,Cuentas Nacionales,nacional,A
F033.FKAPV.FLU.R.CLP.2013.0.A,Vivienda,Cuentas Nacionales,nacional,A
F033.FKZC.FLU.R.CLP.2013.0.A,Edificación no residencial y obras de ingeniería,Cuentas Nacionales,nacional,A
F033.FKZN.FLU.R.CLP.2013.0.A,Maquinaria y equipo,Cuentas Nacionales,nacional,A
F033.FKZA.FLU.R.CLP.2013.0.A,Recursos biológicos cultivados,Cuentas Nacionales,nacional,A
F033.FKZS.FLU.R.CLP.2013.0.A,Productos de propiedad intelectual,Cuentas Nacionales,nacional,A
F033.FKAM.FLU.N.CLP.EP13.0.A,Minería,Cuentas Nacionales,nacional,A
F033.FKSV.FLU.N.CLP.EP13.0.A,Servicios de vivienda,Cuentas Nacionales,nacional,A
F033.FKRE.FLU.N.CLP.EP13.0.A,Resto,Cuentas Nacionales,nacional,A
F033.FKF.FLU.N.CLP.EP13.0.A,Formación bruta de capital fijo.,Cuentas Nacionales,nacional,A
F033.FKAM.FLU.R.CLP.EP13.0.A,Minería,Cuentas Nacionales,nacional,A
F033.FKSV.FLU.R.CLP.EP13.0.A,Servicios de vivienda,Cuentas Nacionales,nacional,A
F033.FKRE.FLU.R.CLP.EP13.0.A,Resto,Cuentas Nacionales,nacional,A
F033.FKF.FLU.R.CLP.EP13.0.A,Formación bruta de capital fijo.,Cuentas Nacionales,nacional,A
F033.DDI.FLU.N.CLP.HIST13.0.T,Demanda Interna,Cuentas Nacionales,nacional,T
F033.FKF.FLU.N.CLP.HIST13.0.T,Formación bruta de capital fijo,Cuentas Nacionales,nacional,T
F033.DIR.FLU.N.CLP.HIST13.0.T,Resto demanda interna,Cuentas Nacionales,nacional,T
F033.XBS.FLU.N.CLP.HIST13.0.T,Exportaciones de bienes y servicios,Cuentas Nacionales,nacional,T
F033.IBS.FLU.N.CLP.HIST13.0.T,Importaciones de bienes y servicios,Cuentas Nacionales,nacional,T
F032.PIB.FLU.N.CLP.HIST13.Z.Z.0.T,Producto Interno Bruto,Cuentas Nacionales,nacional,T
F033.DDI.FLU.R.CLP.HIST13.0.T,Demanda Interna,Cuentas Nacionales,nacional,T
F033.FKF.FLU.R.CLP.HIST13.0.T,Formación bruta de capital fijo,Cuentas Nacionales,nacional,T
F033.DIR.FLU.R.CLP.HIST13.0.T,Resto demanda interna,Cuentas Nacionales,nacional,T
F033.XBS.FLU.R.CLP.HIST13.0.T,Exportaciones de bienes y servicios,Cuentas Nacionales,nacional,T
F033.IBS.FLU.R.CLP.HIST13.0.T,Importaciones de bienes y servicios,Cuentas Nacionales,nacional,T
F032.PIB.FLU.R.CLP.HIST13.Z.Z.0.T,Producto Interno Bruto,Cuentas Nacionales,nacional,T
F033.DDI.FLU.R.CLP.HIST13.3.T,Demanda Interna,Cuentas Nacionales,nacional,T
F033.FKF.FLU.R.CLP.HIST13.3.T,Formación bruta de capital fijo,Cuentas Nacionales,nacional,T
F033.DIR.FLU.R.CLP.HIST13.3.T,Resto demanda interna,Cuentas Nacionales,nacional,T
F033.XBS.FLU.R.CLP.HIST13.3.T,Exportaciones de bienes y servicios,Cuentas Nacionales,nacional,T
F033.IBS.FLU.R.CLP.HIST13.3.T,Importaciones de bienes y servicios,Cuentas Nacionales,nacional,T
F032.PIB.FLU.R.CLP.HIST13.Z.Z.3.T,Producto Interno Bruto,Cuentas Nacionales,nacional,T
F033.DDI.FLU.N.CLP.HIST13.0.A,Demanda Interna,Cuentas Nacionales,nacional,A
F033.FKF.FLU.N.CLP.HIST13.0.A,Formación bruta de capital fijo,Cuentas Nacionales,nacional,A
F033.DIR.FLU.N.CLP.HIST13.0.A,Resto demanda interna,Cuentas Nacionales,nacional,A
F033.XBS.FLU.N.CLP.HIST13.0.A,Exportaciones de bienes y servicios,Cuentas Nacionales,nacional,A
F033.IBS.FLU.N.CLP.HIST13.0.A,Importaciones de bienes y servicios,Cuentas Nacionales,nacional,A
F032.PIB.FLU.N.CLP.HIST13.Z.Z.0.A,Producto Interno Bruto,Cuentas Nacionales,nacional,A
F033.DDI.FLU.R.CLP.HIST13.0.A,"Demanda Interna,",Cuentas Nacionales,nacional,A
F033.FKF.FLU.R.CLP.HIST13.0.A,Formación bruta de capital fijo,Cuentas Nacionales,nacional,A
F033.DIR.FLU.R.CLP.HIST13.0.A,Resto demanda interna,Cuentas Nacionales,nacional,A
F033.XBS.FLU.R.CLP.HIST13.0.A,Exportaciones de bienes y servicios,Cuentas Nacionales,nacional,A
F033.IBS.FLU.R.CLP.HIST13.0.A,Importaciones de bienes y servicios,Cuentas Nacionales,nacional,A
F032.PIB.FLU.R.CLP.HIST13.Z.Z.0.A,Producto Interno Bruto,Cuentas Nacionales,nacional,A
F033.IND.FLU.N.CLP.HIST13.0.A,Ingreso nacional bruto disponible,Cuentas Nacionales,nacional,A
F033.AEX.FLU.N.CLP.HIST13.0.A,Ahorro externo,Cuentas Nacionales,nacional,A
F033.IND.PPI.N.Z.HIST13.0.A,Ahorro Nacional/PIB,Cuentas Nacionales,nacional,A
F033.AEX.PPI.N.Z.HIST13.0.A,Ahorro externo,Cuentas Nacionales,nacional,A
F033.FKF.PPI.N.Z.HIST13.0.A,Formación bruta de capital fijo,Cuentas Nacionales,nacional,A
F038.RPR.FLU.10.10.N.2013.CLP.T,Rentas de la producción,Cuentas Nacionales,nacional,T
F038.RPN.FLU.10.10.N.2013.CLP.T,Rentas de la propiedad netas,Cuentas Nacionales,nacional,T
F038.INS.FLU.10.10.N.2013.CLP.T,Impuestos netos de subvenciones,Cuentas Nacionales,nacional,T
F038.TCN.FLU.10.10.N.2013.CLP.T,Transferencias corrientes netas,Cuentas Nacionales,nacional,T
F038.IBD.FLU.10.10.N.2013.CLP.T,Ingreso disponible bruto,Cuentas Nacionales,nacional,T
F038.CFE.FLU.10.10.N.2013.CLP.T,Consumo final efectivo (menos),Cuentas Nacionales,nacional,T
F038.AHO.FLU.10.10.N.2013.CLP.T,Ahorro bruto,Cuentas Nacionales,nacional,T
F038.INN.FLU.10.10.N.2013.CLP.T,Formación bruta de capital (menos),Cuentas Nacionales,nacional,T
F038.TKN.FLU.10.10.N.2013.CLP.T,Transferencias de capital netas,Cuentas Nacionales,nacional,T
F038.CNF.FLU.10.10.N.2013.CLP.T,Capacidad (+) / Necesidad (-) de financiamiento,Cuentas Nacionales,nacional,T
F038.RPR.FLU.48.10.N.2013.CLP.T,Rentas de la producción (excedente bruto),Cuentas Nacionales,nacional,T
F038.RPN.FLU.48.10.N.2013.CLP.T,Rentas de la propiedad netas,Cuentas Nacionales,nacional,T
F038.INS.FLU.48.10.N.2013.CLP.T,Impuestos netos de subvenciones,Cuentas Nacionales,nacional,T
F038.PSN.FLU.48.10.N.2013.CLP.T,Prestaciones sociales netas de cotizaciones,Cuentas Nacionales,nacional,T
F038.TCN.FLU.48.10.N.2013.CLP.T,Transferencias corrientes netas,Cuentas Nacionales,nacional,T
F038.IBD.FLU.48.10.N.2013.CLP.T,Ingreso disponible bruto,Cuentas Nacionales,nacional,T
F038.AJFP.FLU.48.10.N.2013.CLP.T,Variación neta en los fondos de pensiones (menos),Cuentas Nacionales,nacional,T
F038.AHO.FLU.48.10.N.2013.CLP.T,Ahorro bruto,Cuentas Nacionales,nacional,T
F038.INN.FLU.48.10.N.2013.CLP.T,Formación bruta de capital (menos),Cuentas Nacionales,nacional,T
F038.TKN.FLU.48.10.N.2013.CLP.T,Transferencias de capital netas,Cuentas Nacionales,nacional,T
F038.CNF.FLU.48.10.N.2013.CLP.T,Capacidad (+) / Necesidad (-) de financiamiento,Cuentas Nacionales,nacional,T
F038.RPR.FLU.20.10.N.2013.CLP.T,Rentas de la producción (consumo de capital fijo),Cuentas Nacionales,nacional,T
F038.RPN.FLU.20.10.N.2013.CLP.T,Rentas de la propiedad netas,Cuentas Nacionales,nacional,T
F038.INS.FLU.20.10.N.2013.CLP.T,Impuestos netos de subvenciones,Cuentas Nacionales,nacional,T
F038.PSN.FLU.20.10.N.2013.CLP.T,Prestaciones sociales netas de cotizaciones,Cuentas Nacionales,nacional,T
F038.TCN.FLU.20.10.N.2013.CLP.T,Transferencias corrientes netas,Cuentas Nacionales,nacional,T
F038.IBD.FLU.20.10.N.2013.CLP.T,Ingreso disponible bruto,Cuentas Nacionales,nacional,T
F038.TSE.FLU.20.10.N.2013.CLP.T,"Transferencias sociales en especie (salud,educación y otros) (menos)",Cuentas Nacionales,nacional,T
F038.IDJ.FLU.20.10.N.2013.CLP.T,Ingreso disponible bruto ajustado,Cuentas Nacionales,nacional,T
F038.CFE.FLU.20.10.N.2013.CLP.T,Consumo final efectivo (menos),Cuentas Nacionales,nacional,T
F038.AHO.FLU.20.10.N.2013.CLP.T,Ahorro bruto,Cuentas Nacionales,nacional,T
F038.INN.FLU.20.10.N.2013.CLP.T,Formación bruta de capital (menos),Cuentas Nacionales,nacional,T
F038.TKN.FLU.20.10.N.2013.CLP.T,Transferencias de capital netas,Cuentas Nacionales,nacional,T
F038.CNF.FLU.20.10.N.2013.CLP.T,Capacidad (+) / Necesidad (-) de financiamiento,Cuentas Nacionales,nacional,T
F038.RPR.FLU.52.10.N.2013.CLP.T,Rentas de la producción (excedente bruto),Cuentas Nacionales,nacional,T
F038.RPN.FLU.52.10.N.2013.CLP.T,Rentas de la propiedad netas,Cuentas Nacionales,nacional,T
F038.IBD.FLU.52.10.N.2013.CLP.T,Ingreso empresarial bruto,Cuentas Nacionales,nacional,T
F038.RDUR.FLU.52.10.N.2013.CLP.T,Rentas distribuidas y utilidades reinvertidas (menos),Cuentas Nacionales,nacional,T
F038.INS.FLU.52.10.N.2013.CLP.T,Impuestos netos de subvenciones,Cuentas Nacionales,nacional,T
F038.TCN.FLU.52.10.N.2013.CLP.T,Transferencias corrientes netas,Cuentas Nacionales,nacional,T
F038.AHO.FLU.52.10.N.2013.CLP.T,Ahorro bruto,Cuentas Nacionales,nacional,T
F038.INN.FLU.52.10.N.2013.CLP.T,Formación bruta de capital (menos),Cuentas Nacionales,nacional,T
F038.TKN.FLU.52.10.N.2013.CLP.T,Transferencias de capital netas,Cuentas Nacionales,nacional,T
F038.CNF.FLU.52.10.N.2013.CLP.T,Capacidad (+) / Necesidad (-) de financiamiento,Cuentas Nacionales,nacional,T
F038.RPR.FLU.53.10.N.2013.CLP.T,"Rentas de la producción (remuneración, ingreso mixto y excedente bruto)",Cuentas Nacionales,nacional,T
F038.RPN.FLU.53.10.N.2013.CLP.T,Rentas de la propiedad netas,Cuentas Nacionales,nacional,T
F038.INS.FLU.53.10.N.2013.CLP.T,Impuestos netos de subvenciones,Cuentas Nacionales,nacional,T
F038.PSN.FLU.53.10.N.2013.CLP.T,Prestaciones sociales netas de cotizaciones,Cuentas Nacionales,nacional,T
F038.TCN.FLU.53.10.N.2013.CLP.T,Transferencias corrientes netas,Cuentas Nacionales,nacional,T
F038.IBD.FLU.53.10.N.2013.CLP.T,Ingreso disponible bruto,Cuentas Nacionales,nacional,T
F038.IDR.FLU.53.10.N.2013.CLP.T,Ingreso disponible neto de liberación de activos previsionales,Cuentas Nacionales,nacional,T
F038.TSE.FLU.53.10.N.2013.CLP.T,"Transferencias sociales en especie (salud, educación y otros)",Cuentas Nacionales,nacional,T
F038.IDJ.FLU.53.10.N.2013.CLP.T,Ingreso disponible bruto ajustado,Cuentas Nacionales,nacional,T
F038.CFE.FLU.53.10.N.2013.CLP.T,Consumo final efectivo (menos),Cuentas Nacionales,nacional,T
F038.AJFP.FLU.53.10.N.2013.CLP.T,Variación neta en los fondos de pensiones,Cuentas Nacionales,nacional,T
F038.AHO.FLU.53.10.N.2013.CLP.T,Ahorro bruto,Cuentas Nacionales,nacional,T
F038.INN.FLU.53.10.N.2013.CLP.T,Formación bruta de capital (menos),Cuentas Nacionales,nacional,T
F038.TKN.FLU.53.10.N.2013.CLP.T,Transferencias de capital netas,Cuentas Nacionales,nacional,T
F038.CNF.FLU.53.10.N.2013.CLP.T,Capacidad (+) / Necesidad (-) de financiamiento,Cuentas Nacionales,nacional,T
F038.AHO1.FLU.52.10.N.2013.CLP.T,Ahorro previsional,Cuentas Nacionales,nacional,T
F038.AHO2.FLU.52.10.N.2013.CLP.T,Ahorro no previsional,Cuentas Nacionales,nacional,T
F038.RPR.FLU.60.10.N.2013.CLP.T,Saldo de bienes y servicios,Cuentas Nacionales,nacional,T
F038.RPN.FLU.60.10.N.2013.CLP.T,Rentas de la propiedad netas,Cuentas Nacionales,nacional,T
F038.TCN.FLU.60.10.N.2013.CLP.T,Transferencias corrientes netas,Cuentas Nacionales,nacional,T
F038.AHO.FLU.60.10.N.2013.CLP.T,Ahorro bruto,Cuentas Nacionales,nacional,T
F038.TKN.FLU.60.10.N.2013.CLP.T,Transferencias de capital netas,Cuentas Nacionales,nacional,T
F038.CNF.FLU.60.10.N.2013.CLP.T,Capacidad (+) / Necesidad (-)  de financiamiento,Cuentas Nacionales,nacional,T
F038.IBD.FLUD.10.10.N.2013.CLP.T,Ingreso Disponible Bruto,Cuentas Nacionales,nacional,T
F038.CFE.FLUD.10.10.N.2013.CLP.T,Consumo Final Efectivo,Cuentas Nacionales,nacional,T
F038.AHO.FLUD.10.10.N.2013.CLP.T,Ahorro Bruto,Cuentas Nacionales,nacional,T
F038.INN.FLUD.10.10.N.2013.CLP.T,Formación Bruta de Capital,Cuentas Nacionales,nacional,T
F038.CNF.FLUD.10.10.N.2013.CLP.T,Capacidad/Necesidad de Financiamiento,Cuentas Nacionales,nacional,T
F038.IBD.FLUD.48.10.N.2013.CLP.T,Ingreso Disponible Bruto,Cuentas Nacionales,nacional,T
F038.AHO.FLUD.48.10.N.2013.CLP.T,Ahorro Bruto,Cuentas Nacionales,nacional,T
F038.IBD.FLUD.20.10.N.2013.CLP.T,Ingreso Disponible Bruto,Cuentas Nacionales,nacional,T
F038.TSE.FLUD.20.10.N.2013.CLP.T,Transferencias sociales en especie,Cuentas Nacionales,nacional,T
F038.CFE.FLUD.20.10.N.2013.CLP.T,Consumo Final Efectivo,Cuentas Nacionales,nacional,T
F038.AHO.FLUD.20.10.N.2013.CLP.T,Ahorro Bruto,Cuentas Nacionales,nacional,T
F038.INN.FLUD.20.10.N.2013.CLP.T,Formación Bruta de Capital,Cuentas Nacionales,nacional,T
F038.TKN.FLUD.20.10.N.2013.CLP.T,Transferencias Netas de Capital,Cuentas Nacionales,nacional,T
F038.CNF.FLUD.20.10.N.2013.CLP.T,Capacidad/Necesidad de Financiamiento,Cuentas Nacionales,nacional,T
F038.IBD.FLUD.52.10.N.2013.CLP.T,Ingreso Empresarial,Cuentas Nacionales,nacional,T
F038.AHO.FLUD.52.10.N.2013.CLP.T,Ahorro Bruto,Cuentas Nacionales,nacional,T
F038.INN.FLUD.52.10.N.2013.CLP.T,Formación Bruta de Capital,Cuentas Nacionales,nacional,T
F038.IBD.FLUD.53.10.N.2013.CLP.T,Ingreso Disponible Bruto,Cuentas Nacionales,nacional,T
F038.TSE.FLUD.53.10.N.2013.CLP.T,Transferencias Sociales en Especie,Cuentas Nacionales,nacional,T
F038.CFE.FLUD.53.10.N.2013.CLP.T,Consumo Final Efectivo,Cuentas Nacionales,nacional,T
F038.AJFP.FLUD.53.10.N.2013.CLP.T,Ajustes por Variación neta en los FFPP,Cuentas Nacionales,nacional,T
F038.AHO.FLUD.53.10.N.2013.CLP.T,Ahorro Bruto,Cuentas Nacionales,nacional,T
F038.000.STO.10.Z.N.2013.CLP.T,I. Activos Financieros,Cuentas Nacionales,nacional,T
F038.100.STO.10.Z.N.2013.CLP.T,Oro monetario y DEG activos,Cuentas Nacionales,nacional,T
F038.200.STO.10.Z.N.2013.CLP.T,Efectivo y depósitos activos,Cuentas Nacionales,nacional,T
F038.201.STO.10.Z.N.2013.CLP.T,Efectivo y depósitos vista activos,Cuentas Nacionales,nacional,T
F038.203.STO.10.Z.N.2013.CLP.T,Otros depósitos activos,Cuentas Nacionales,nacional,T
F038.300.STO.10.Z.N.2013.CLP.T,Títulos activos,Cuentas Nacionales,nacional,T
F038.310.STO.10.Z.N.2013.CLP.T,Títulos de deuda a corto plazo activos,Cuentas Nacionales,nacional,T
F038.320.STO.10.Z.N.2013.CLP.T,Títulos de deuda a largo plazo activos,Cuentas Nacionales,nacional,T
F038.330.STO.10.Z.N.2013.CLP.T,Derivados financieros activos,Cuentas Nacionales,nacional,T
F038.400.STO.10.Z.N.2013.CLP.T,Préstamos activos,Cuentas Nacionales,nacional,T
F038.410.STO.10.Z.N.2013.CLP.T,Préstamos a corto plazo activos,Cuentas Nacionales,nacional,T
F038.420.STO.10.Z.N.2013.CLP.T,Préstamos a largo plazo activos,Cuentas Nacionales,nacional,T
F038.500.STO.10.Z.N.2013.CLP.T,Acciones y otras participaciones activos,Cuentas Nacionales,nacional,T
F038.501.STO.10.Z.N.2013.CLP.T,Acciones activos,Cuentas Nacionales,nacional,T
F038.511.STO.10.Z.N.2013.CLP.T,Participaciones emitidas por fondos de inversión del mercado monetario activos,Cuentas Nacionales,nacional,T
F038.512.STO.10.Z.N.2013.CLP.T,Participaciones emitidas por fondos de inversión distintos del mercado monetario activos,Cuentas Nacionales,nacional,T
F038.620.STO.10.Z.N.2013.CLP.T,Fondos de pensiones activos,Cuentas Nacionales,nacional,T
F038.600.STO.10.Z.N.2013.CLP.T,Reservas técnicas de seguros activos,Cuentas Nacionales,nacional,T
F038.610.STO.10.Z.N.2013.CLP.T,"Derechos sobre las reservas de seguros de vida, activos",Cuentas Nacionales,nacional,T
F038.630.STO.10.Z.N.2013.CLP.T,Reservas para primas y para siniestros activos,Cuentas Nacionales,nacional,T
F038.700.STO.10.Z.N.2013.CLP.T,Otras cuentas activos,Cuentas Nacionales,nacional,T
F038.999.STO.10.Z.N.2013.CLP.T,II. Activos Financieros Netos (I-III),Cuentas Nacionales,nacional,T
F038.000.STO.Z.10.N.2013.CLP.T,III. Pasivos,Cuentas Nacionales,nacional,T
F038.200.STO.Z.10.N.2013.CLP.T,Efectivo y depósitos pasivos,Cuentas Nacionales,nacional,T
F038.201.STO.Z.10.N.2013.CLP.T,Efectivo y depósitos vista pasivos,Cuentas Nacionales,nacional,T
F038.203.STO.Z.10.N.2013.CLP.T,Otros depósitos pasivos,Cuentas Nacionales,nacional,T
F038.300.STO.Z.10.N.2013.CLP.T,Títulos pasivos,Cuentas Nacionales,nacional,T
F038.310.STO.Z.10.N.2013.CLP.T,Títulos a corto plazo pasivos,Cuentas Nacionales,nacional,T
F038.320.STO.Z.10.N.2013.CLP.T,Títulos a largo plazo pasivos,Cuentas Nacionales,nacional,T
F038.400.STO.Z.10.N.2013.CLP.T,Préstamos pasivos,Cuentas Nacionales,nacional,T
F038.410.STO.Z.10.N.2013.CLP.T,Préstamos a corto plazo pasivos,Cuentas Nacionales,nacional,T
F038.420.STO.Z.10.N.2013.CLP.T,Préstamos a largo plazo pasivos,Cuentas Nacionales,nacional,T
F038.500.STO.Z.10.N.2013.CLP.T,Acciones y otras participaciones pasivos,Cuentas Nacionales,nacional,T
F038.501.STO.Z.10.N.2013.CLP.T,Acciones pasivos,Cuentas Nacionales,nacional,T
F038.511.STO.Z.10.N.2013.CLP.T,Participaciones emitidas por fondos de inversión del mercado monetario pasivos,Cuentas Nacionales,nacional,T
F038.512.STO.Z.10.N.2013.CLP.T,Participaciones emitidas por fondos de inversión distintos del mercado monetario pasivos,Cuentas Nacionales,nacional,T
F038.620.STO.Z.10.N.2013.CLP.T,Fondos de pensiones pasivos,Cuentas Nacionales,nacional,T
F038.600.STO.Z.10.N.2013.CLP.T,Reservas técnicas de seguros pasivos,Cuentas Nacionales,nacional,T
F038.610.STO.Z.10.N.2013.CLP.T,Reservas técnicas de seguros de vida pasivos,Cuentas Nacionales,nacional,T
F038.630.STO.Z.10.N.2013.CLP.T,Reservas para primas y para siniestros pasivos,Cuentas Nacionales,nacional,T
