CAPÍTULO,NOMBRE CUADRO,CÓDIGO,NOMBRE DE LA SERIE,Frecuencia,Region_Id,Region_Name,Sector_Id,Sector_Name,Dominio,Unidad_Medida
Regionales,Stock de Inversión Extranjera Directa (IED) por región (millones de dólares),F068.G1.STO.Z.IED.Z.Z.Z.Z.CL.IED.6.TPA.A,Total Nacional,A,UNKNOWN,No Especificado,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Stock de Inversión Extranjera Directa (IED) por región (millones de dólares),F068.G1.STO.Z.IED.Z.Z.Z.Z.CL.IED.6.RXVRI.A,Región de Arica y Parinacota/Tarapacá,A,15,Arica y Parinacota,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Stock de Inversión Extranjera Directa (IED) por región (millones de dólares),F068.G1.STO.Z.IED.Z.Z.Z.Z.CL.IED.6.RII.A,Región de Antofagasta,A,02,Antofagasta,05,"Electricidad, gas, agua y gestión de desechos",Otros Indicadores Regionales,No Especificada
Regionales,Stock de Inversión Extranjera Directa (IED) por región (millones de dólares),F068.G1.STO.Z.IED.Z.Z.Z.Z.CL.IED.6.RIII.A,Región de Atacama,A,03,Atacama,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Stock de Inversión Extranjera Directa (IED) por región (millones de dólares),F068.G1.STO.Z.IED.Z.Z.Z.Z.CL.IED.6.RIV.A,Región de Coquimbo,A,04,Coquimbo,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Stock de Inversión Extranjera Directa (IED) por región (millones de dólares),F068.G1.STO.Z.IED.Z.Z.Z.Z.CL.IED.6.RV.A,Región de Valparaíso,A,05,Valparaíso,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Stock de Inversión Extranjera Directa (IED) por región (millones de dólares),F068.G1.STO.Z.IED.Z.Z.Z.Z.CL.IED.6.RM.A,Región Metropolitana de Santiago,A,13,Metropolitana de Santiago,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Stock de Inversión Extranjera Directa (IED) por región (millones de dólares),F068.G1.STO.Z.IED.Z.Z.Z.Z.CL.IED.6.RVI.A,Región del Libertador Bernardo OHiggins,A,06,O'Higgins,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Stock de Inversión Extranjera Directa (IED) por región (millones de dólares),F068.G1.STO.Z.IED.Z.Z.Z.Z.CL.IED.6.RVII.A,Región del Maule,A,07,Maule,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Stock de Inversión Extranjera Directa (IED) por región (millones de dólares),F068.G1.STO.Z.IED.Z.Z.Z.Z.CL.IED.6.RVIIIRXVI.A,Región del Ñuble/Biobío,A,08,Biobío,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Stock de Inversión Extranjera Directa (IED) por región (millones de dólares),F068.G1.STO.Z.IED.Z.Z.Z.Z.CL.IED.6.RIX.A,Región de La Araucanía,A,09,La Araucanía,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Stock de Inversión Extranjera Directa (IED) por región (millones de dólares),F068.G1.STO.Z.IED.Z.Z.Z.Z.CL.IED.6.RXRXIV.A,Región de Los Lagos/Los Ríos,A,10,Los Lagos,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Stock de Inversión Extranjera Directa (IED) por región (millones de dólares),F068.G1.STO.Z.IED.Z.Z.Z.Z.CL.IED.6.RXIRXII.A,Región de Aysén/Magallanes y la Antártica Chilena,A,12,Magallanes,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,Stock de Inversión Extranjera Directa (IED) por región (millones de dólares),F068.G1.STO.Z.IED.Z.Z.Z.Z.CL.IED.6.NA.A,No asignado,A,UNKNOWN,No Especificado,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,"Población nacional total, INE (número de personas)",F049.POBAP.STO.INE.AT.A,Región de Arica y Parinacota,A,15,Arica y Parinacota,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total, INE (número de personas)",F049.POBTA.STO.INE.AT.A,Región de Tarapacá,A,01,Tarapacá,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total, INE (número de personas)",F049.POBAN.STO.INE.AT.A,Región de Antofagasta,A,02,Antofagasta,05,"Electricidad, gas, agua y gestión de desechos",Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total, INE (número de personas)",F049.POBAT.STO.INE.AT.A,Región de Atacama,A,03,Atacama,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total, INE (número de personas)",F049.POBCO.STO.INE.AT.A,Región de Coquimbo,A,04,Coquimbo,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total, INE (número de personas)",F049.POBVA.STO.INE.AT.A,Región de Valparaíso,A,05,Valparaíso,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total, INE (número de personas)",F049.POBRM.STO.INE.AT.A,Región Metropolitana,A,13,Metropolitana de Santiago,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total, INE (número de personas)",F049.POBLI.STO.INE.AT.A,Región del Libertador General Bernardo O'Higgins,A,06,O'Higgins,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total, INE (número de personas)",F049.POBML.STO.INE.AT.A,Región del Maule,A,07,Maule,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total, INE (número de personas)",F049.POBBI.STO.INE.AT.A,Región del Biobío,A,08,Biobío,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total, INE (número de personas)",F049.POBNB.STO.INE.AT.A,Región de Ñuble,A,16,Ñuble,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total, INE (número de personas)",F049.POBAR.STO.INE.AT.A,Región de La Araucanía,A,09,La Araucanía,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total, INE (número de personas)",F049.POBLR.STO.INE.AT.A,Región de Los Ríos,A,14,Los Ríos,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total, INE (número de personas)",F049.POBLL.STO.INE.AT.A,Región de Los Lagos,A,10,Los Lagos,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total, INE (número de personas)",F049.POBAI.STO.INE.AT.A,Región de Aysén del General Carlos Ibáñez del Campo,A,11,Aysén,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total, INE (número de personas)",F049.POBMA.STO.INE.AT.A,Región de Magallanes y la Antártica Chilena,A,12,Magallanes,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total mujeres, INE (número de personas)",F049.POBAP.STO.INE.MT.A,Región de Arica y Parinacota,A,15,Arica y Parinacota,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total mujeres, INE (número de personas)",F049.POBTA.STO.INE.MT.A,Región de Tarapacá,A,01,Tarapacá,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total mujeres, INE (número de personas)",F049.POBAN.STO.INE.MT.A,Región de Antofagasta,A,02,Antofagasta,05,"Electricidad, gas, agua y gestión de desechos",Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total mujeres, INE (número de personas)",F049.POBAT.STO.INE.MT.A,Región de Atacama,A,03,Atacama,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total mujeres, INE (número de personas)",F049.POBCO.STO.INE.MT.A,Región de Coquimbo,A,04,Coquimbo,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total mujeres, INE (número de personas)",F049.POBVA.STO.INE.MT.A,Región de Valparaíso,A,05,Valparaíso,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total mujeres, INE (número de personas)",F049.POBRM.STO.INE.MT.A,Región Metropolitana,A,13,Metropolitana de Santiago,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total mujeres, INE (número de personas)",F049.POBLI.STO.INE.MT.A,Región del Libertador General Bernardo O'Higgins,A,06,O'Higgins,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total mujeres, INE (número de personas)",F049.POBML.STO.INE.MT.A,Región del Maule,A,07,Maule,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total mujeres, INE (número de personas)",F049.POBBI.STO.INE.MT.A,Región del Biobío,A,08,Biobío,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total mujeres, INE (número de personas)",F049.POBNB.STO.INE.MT.A,Región de Ñuble,A,16,Ñuble,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total mujeres, INE (número de personas)",F049.POBAR.STO.INE.MT.A,Región de La Araucanía,A,09,La Araucanía,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total mujeres, INE (número de personas)",F049.POBLL.STO.INE.MT.A,Región de Los Lagos,A,10,Los Lagos,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total mujeres, INE (número de personas)",F049.POBLR.STO.INE.MT.A,Región de Los Ríos,A,14,Los Ríos,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total mujeres, INE (número de personas)",F049.POBAI.STO.INE.MT.A,Región de Aysén del General Carlos Ibáñez del Campo,A,11,Aysén,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total mujeres, INE (número de personas)",F049.POBMA.STO.INE.MT.A,Región de Magallanes y la Antártica Chilena,A,12,Magallanes,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total hombres, INE (número de personas)",F049.POBAP.STO.INE.HT.A,Región de Arica y Parinacota,A,15,Arica y Parinacota,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total hombres, INE (número de personas)",F049.POBTA.STO.INE.HT.A,Región de Tarapacá,A,01,Tarapacá,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total hombres, INE (número de personas)",F049.POBAN.STO.INE.HT.A,Región de Antofagasta,A,02,Antofagasta,05,"Electricidad, gas, agua y gestión de desechos",Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total hombres, INE (número de personas)",F049.POBAT.STO.INE.HT.A,Región de Atacama,A,03,Atacama,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total hombres, INE (número de personas)",F049.POBCO.STO.INE.HT.A,Región de Coquimbo,A,04,Coquimbo,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total hombres, INE (número de personas)",F049.POBVA.STO.INE.HT.A,Región de Valparaíso,A,05,Valparaíso,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total hombres, INE (número de personas)",F049.POBRM.STO.INE.HT.A,Región Metropolitana,A,13,Metropolitana de Santiago,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total hombres, INE (número de personas)",F049.POBLI.STO.INE.HT.A,Región del Libertador General Bernardo O'Higgins,A,06,O'Higgins,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total hombres, INE (número de personas)",F049.POBML.STO.INE.HT.A,Región del Maule,A,07,Maule,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total hombres, INE (número de personas)",F049.POBBI.STO.INE.HT.A,Región del Biobío,A,08,Biobío,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total hombres, INE (número de personas)",F049.POBNB.STO.INE.HT.A,Región de Ñuble,A,16,Ñuble,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total hombres, INE (número de personas)",F049.POBAR.STO.INE.HT.A,Región de La Araucanía,A,09,La Araucanía,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total hombres, INE (número de personas)",F049.POBLR.STO.INE.HT.A,Región de Los Ríos,A,14,Los Ríos,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total hombres, INE (número de personas)",F049.POBLL.STO.INE.HT.A,Región de Los Lagos,A,10,Los Lagos,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total hombres, INE (número de personas)",F049.POBAI.STO.INE.HT.A,Región de Aysén del General Carlos Ibáñez del Campo,A,11,Aysén,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Población nacional total hombres, INE (número de personas)",F049.POBMA.STO.INE.HT.A,Región de Magallanes y la Antártica Chilena,A,12,Magallanes,UNKNOWN,No Especificado,Otros Indicadores Regionales,Unidades (Miles o Personas)
Regionales,"Indicadores Económicos, Región de Arica y Parinacota",F034.GEEAP.FLU.INE.Z.0.M,"Generación eléctrica, MWh",M,15,Arica y Parinacota,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,"Indicadores Económicos, Región de Arica y Parinacota",F034.DEEAP.FLU.INE.Z.0.M,"Distribución eléctrica, MWh",M,15,Arica y Parinacota,UNKNOWN,No Especificado,Otros Indicadores Regionales,No Especificada
Regionales,"Indicadores Económicos, Región de Arica y Parinacota",F034.SAHAP.FLU.INE.Z.0.M,"Superficie autorizada habitacional, m2",M,15,Arica y Parinacota,UNKNOWN,No Especificado,Desarrollo Territorial y Uso de Suelo,Metros Cuadrados (m2)
Regionales,"Indicadores Económicos, Región de Arica y Parinacota",F034.NVAAP.FLU.INE.Z.0.M,"Número de viviendas autorizadas, unidades",M,15,Arica y Parinacota,06,Construcción,Desarrollo Territorial y Uso de Suelo,Unidades (Miles o Personas)
Regionales,"Indicadores Económicos, Región de Arica y Parinacota",F034.SANHAP.FLU.INE.Z.0.M,"Superficie autorizada no habitacional, m2",M,15,Arica y Parinacota,UNKNOWN,No Especificado,Desarrollo Territorial y Uso de Suelo,Metros Cuadrados (m2)
Regionales,"Indicadores Económicos, Región de Arica y Parinacota",F034.ISUPPCAP.IND.INE.2014.0.M,"Índice de ventas de supermercados (ISUP) a precios constantes, índice",M,15,Arica y Parinacota,07,"Comercio, restaurantes y hoteles",Transacciones y Ventas Locales,No Especificada
Regionales,"Indicadores Económicos, Región de Arica y Parinacota",F034.ISUPVPCAP.FLU.INE.Z.0.M,"ISUP, ventas a precios corrientes, millones de pesos",M,15,Arica y Parinacota,07,"Comercio, restaurantes y hoteles",Finanzas y Sistema Financiero Regional,Pesos Chilenos (CLP)
Regionales,"Indicadores Económicos, Región de Arica y Parinacota",F034.ISUPNEAP.STO.INE.Z.0.M,"ISUP, número de establecimientos, unidades",M,15,Arica y Parinacota,07,"Comercio, restaurantes y hoteles",Desarrollo Territorial y Uso de Suelo,Unidades (Miles o Personas)
Regionales,"Indicadores Económicos, Región de Arica y Parinacota",F034.ISUPSEAP.STO.INE.Z.0.M,"ISUP, superficie establecimientos, m2",M,15,Arica y Parinacota,07,"Comercio, restaurantes y hoteles",Desarrollo Territorial y Uso de Suelo,Metros Cuadrados (m2)
Regionales,"Indicadores Económicos, Región de Arica y Parinacota",F034.ETPAP.FLU.INE.HIST17.0.M,"Encuesta mensual de alojamiento turístico (EMAT), pernoctaciones, unidades",M,15,Arica y Parinacota,08,"Transporte, información y comunicaciones",Indicadores Sectoriales Corto Plazo,Unidades (Miles o Personas)
Regionales,"Indicadores Económicos, Región de Arica y Parinacota",F034.ETLAP.FLU.INE.HIST17.0.M,"EMAT, llegadas, unidades",M,15,Arica y Parinacota,05,"Electricidad, gas, agua y gestión de desechos",Indicadores Sectoriales Corto Plazo,Unidades (Miles o Personas)
Regionales,"Indicadores Económicos, Región de Arica y Parinacota",F034.ETEMAP.STO.INE.HIST17.0.M,"EMAT, estancia media, noches",M,15,Arica y Parinacota,08,"Transporte, información y comunicaciones",Indicadores Sectoriales Corto Plazo,No Especificada
